Max,54.17,54.32,44.11,43.44,35.37,32.65,31.77,37.55,48.25,60.71,66.35,71.02,80.33,92.69,99.47,102.99,96.13,72.81,53.00,55.88,61.83,45.27,51.67,52.22,102.99,,
Avg,19.97,21.27,18.27,17.18,15.92,12.20,11.20,16.18,24.50,30.97,36.88,48.14,58.02,59.35,53.27,48.82,40.58,31.67,23.25,20.15,19.47,18.99,19.26,19.42,,28.37,
 Count,15,15,29,29,29,29,29,29,28,26,27,27,27,26,25,27,27,28,28,28,28,28,28,28,,,640
Parameter:,,,OZONO_ug,,8:18 PM,,,,,,,Monthly Report,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02,,,,,,,,,,,,,,,,,,,,,,,,,,,0
03,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Max,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Parameter:,,,OZONO_ug,,8:18 PM,44201,,,,,,Monthly Report,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,3.99,13.14,17.12,13.38,12.26,2.51,2.57,11.36,20.07,28.58,32.33,49.27,53.65,34.46,33.63,33.87,32.74,27.37,27.18,23.31,21.02,25.30,28.77,22.05,53.65,23.74,24
02,,,13.36,2.67,8.79,5.52,3.09,4.77,9.06,14.35,25.84,39.07,47.47,35.99,33.76,33.28,33.32,31.93,16.72,16.03,4.38,4.23,7.04,8.66,47.47,18.15,22
03,5.99,.87,.90,1.92,1.04,.78,1.37,2.39,4.94,12.08,21.87,33.87,56.82,54.10,54.12,53.57,46.93,39.99,27.81,20.22,17.07,12.20,6.36,1.10,56.82,19.92,24
04,,,3.59,12.20,.90,.76,2.35,8.57,16.92,31.54,39.33,45.00,50.22,52.89,50.77,47.24,44.25,37.61,23.85,14.20,12.72,10.09,6.21,8.68,52.89,23.63,22
05,15.46,15.84,16.12,15.91,13.59,16.24,4.85,10.72,10.64,19.20,28.01,41.65,38.56,40.21,33.85,32.92,21.29,8.84,11.29,9.40,7.95,4.79,1.22,.72,41.65,17.46,24
06,,,.71,.68,1.01,.72,1.44,2.41,6.87,16.20,,,,,38.57,40.05,37.32,32.63,21.22,18.46,19.46,13.86,12.04,18.70,40.05,15.68,18
07,21.26,17.23,14.17,15.77,4.96,4.58,2.74,8.10,14.51,24.40,34.48,39.46,41.70,39.87,37.30,37.02,29.41,19.84,14.89,7.23,8.92,6.42,1.07,2.04,41.70,18.64,24
08,,,2.95,7.57,8.58,8.39,5.07,4.75,14.80,20.96,26.15,32.10,34.75,27.07,28.40,33.57,27.62,19.97,11.67,12.26,12.45,11.58,7.08,1.63,34.75,16.33,22
09,5.94,1.81,.62,.62,.67,.77,1.40,2.42,7.05,10.88,21.23,22.72,26.28,17.82,19.51,20.58,19.92,15.77,9.83,5.76,6.58,3.26,3.03,3.06,26.28,9.48,24
10,,,.81,.76,.80,.87,1.91,3.85,12.00,22.35,27.87,31.01,34.68,31.17,29.63,29.21,28.41,21.53,12.16,13.32,13.21,14.90,13.11,12.77,34.68,16.19,22
11,12.70,6.69,6.72,4.64,2.87,1.36,1.97,6.16,12.95,18.98,23.16,28.28,30.73,32.43,31.64,24.14,22.05,21.16,7.34,5.72,8.03,6.92,5.40,.93,32.43,13.45,24
12,,,.65,.72,.72,.81,1.49,6.04,8.20,19.45,31.11,35.31,43.22,39.28,37.25,36.84,35.52,26.99,18.87,15.27,16.21,13.91,12.72,14.97,43.22,18.88,22
13,15.78,10.50,14.30,16.31,13.07,11.15,2.53,6.61,19.90,27.50,33.10,38.17,40.27,42.45,41.43,38.14,25.29,11.27,13.41,8.34,10.93,7.18,8.91,20.02,42.45,19.85,24
14,,,23.28,19.99,19.14,5.06,2.38,6.25,11.56,23.17,31.67,41.07,42.98,40.85,35.81,30.37,24.63,24.65,11.27,9.51,5.25,21.27,5.29,.83,42.98,19.83,22
15,.73,3.18,3.27,4.40,4.59,7.13,1.19,2.31,6.56,16.08,30.55,49.20,49.09,46.27,43.42,42.37,39.00,32.75,22.71,15.46,13.57,11.92,19.02,28.30,49.20,20.54,24
16,,,28.11,27.42,20.37,14.29,12.11,13.50,21.22,26.27,32.90,38.22,34.34,30.39,30.53,31.10,26.22,16.85,11.04,15.69,15.31,15.30,14.19,24.51,38.22,22.72,22
17,29.06,27.49,23.08,8.31,18.06,14.52,6.78,3.28,10.19,18.34,24.75,27.54,37.90,32.92,31.18,31.05,24.79,21.68,13.32,10.89,7.64,4.61,5.60,8.57,37.90,18.39,24
18,,,17.99,19.69,15.34,12.61,3.08,12.04,17.30,21.36,21.49,36.43,34.45,28.67,27.29,26.98,24.13,21.39,16.20,14.35,14.21,16.77,14.23,17.03,36.43,19.68,22
19,18.78,16.43,12.26,14.44,15.52,13.87,6.25,7.78,13.45,20.75,26.65,30.74,26.20,25.81,27.72,27.20,25.32,19.95,15.20,15.37,9.60,8.46,4.19,2.52,30.74,16.85,24
20,,,10.64,10.20,10.21,1.01,1.56,2.68,7.36,11.79,13.43,24.36,26.81,30.27,32.58,28.46,23.24,17.70,7.59,5.82,2.76,1.22,1.74,1.79,32.58,12.41,22
21,6.27,5.55,4.76,3.02,1.27,1.98,1.52,2.97,8.75,16.47,27.74,28.50,29.06,21.54,17.01,19.59,20.84,10.51,8.70,3.62,4.01,.97,1.33,2.19,29.06,10.34,24
22,,,.95,1.10,.94,1.33,1.32,2.45,9.25,10.63,17.67,30.46,22.53,21.45,24.26,24.93,15.90,8.55,8.34,5.15,5.29,.82,4.78,5.76,30.46,10.17,22
23,4.74,4.67,8.16,13.31,11.04,2.61,1.36,3.66,11.70,19.61,25.46,29.50,29.57,22.11,20.42,20.06,18.50,13.95,9.60,7.65,7.03,7.82,9.37,5.57,29.57,12.81,24
24,,,11.29,7.99,2.34,1.06,1.33,2.36,7.93,9.87,17.46,30.38,38.90,27.97,23.98,23.40,20.80,15.30,9.73,4.56,3.68,3.52,.89,.85,38.90,12.07,22
25,1.40,.79,.82,.75,1.13,1.13,1.97,5.02,9.16,17.68,21.94,28.61,39.19,44.11,42.19,36.73,29.89,21.36,15.30,8.39,7.03,4.78,5.72,5.16,44.11,14.59,24
26,,,1.80,12.68,6.10,9.85,7.08,5.82,13.82,19.88,31.86,36.69,36.30,33.81,28.06,23.95,22.23,13.82,3.38,8.48,6.49,8.42,7.28,4.77,36.69,15.57,22
27,11.73,10.99,7.53,11.14,13.78,14.46,8.75,3.81,6.39,11.24,22.36,31.65,37.65,32.55,24.65,23.47,24.03,12.05,7.31,7.65,3.64,1.66,3.48,2.17,37.65,13.92,24
28,,,.65,.77,.71,.94,1.41,3.63,12.06,23.50,22.75,27.07,29.02,35.92,41.72,37.37,30.11,19.89,9.68,9.00,8.48,4.89,10.15,8.12,41.72,15.35,22
29,8.44,15.02,14.31,9.27,4.13,.80,1.92,4.32,7.35,7.37,18.38,27.62,39.53,41.77,36.13,32.34,25.70,20.64,11.66,9.31,5.21,2.86,7.84,6.89,41.77,14.95,24
30,,,.97,.67,.74,.88,1.79,5.19,9.07,22.84,27.17,32.33,36.14,38.14,33.92,27.81,23.71,17.94,9.60,10.78,3.74,2.09,5.63,7.38,38.14,14.47,22
Max,29.06,27.49,28.11,27.42,20.37,16.24,12.11,13.50,21.22,31.54,39.33,49.27,56.82,54.10,54.12,53.57,46.93,39.99,27.81,23.31,21.02,25.30,28.77,28.30,56.82,,
Avg,10.81,10.01,8.72,8.61,7.15,5.26,3.15,5.50,11.36,18.77,26.16,34.00,37.51,34.56,33.02,31.58,27.43,20.79,13.56,11.04,9.39,8.40,7.78,8.25,,16.53,
 Count,15,15,30,30,30,30,30,30,30,30,29,29,29,29,30,30,30,30,30,30,30,30,30,30,,,686
Parameter:,,,OZONO_ug,,8:18 PM,44201,,,,,,May,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,11.58,13.40,9.95,3.57,6.30,5.57,2.74,6.97,12.20,18.26,24.68,22.59,26.22,24.64,26.77,22.67,21.40,18.09,9.34,7.95,10.28,10.73,2.52,8.99,26.77,13.64,24
02,,,6.62,8.66,12.76,9.77,9.24,8.15,14.28,18.15,24.29,25.99,27.12,24.49,24.61,25.75,21.82,15.38,12.88,9.13,5.53,4.41,3.06,4.78,27.12,14.40,22
03,3.55,5.43,5.92,10.79,9.59,7.43,6.38,7.27,12.96,16.29,27.52,29.41,22.46,26.86,26.94,23.77,18.59,11.52,6.90,4.91,2.40,1.28,.72,.66,29.41,12.06,24
04,,,3.56,4.83,7.13,5.90,2.07,4.96,11.78,17.52,28.19,29.24,29.44,27.83,25.47,26.14,19.24,10.71,4.46,,,,,,29.44,15.20,17
Max,11.58,13.40,9.95,10.79,12.76,9.77,9.24,8.15,14.28,18.26,28.19,29.41,29.44,27.83,26.94,26.14,21.82,18.09,12.88,9.13,10.28,10.73,3.06,8.99,29.44,,
Avg,7.56,9.41,6.51,6.96,8.94,7.16,5.10,6.83,12.80,17.55,26.17,26.80,26.31,25.95,25.94,24.58,20.26,13.92,8.39,7.33,6.07,5.47,2.10,4.81,,13.70,
 Count,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,,,87
Parameter:,,,OZONO_ug,,8:18 PM,,,,,,,Monthly Report,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,,,1.65,2.25,1.06,3.65,6.20,4.56,17.69,43.07,48.39,51.10,58.61,58.07,46.68,43.26,30.64,19.46,32.15,17.33,16.49,26.97,23.47,33.97,58.61,26.66,22
02,18.13,17.26,12.59,11.33,11.36,2.15,2.87,6.32,10.82,18.71,32.04,45.36,51.74,61.74,47.65,49.91,48.71,38.28,23.22,24.74,28.16,19.26,13.42,6.63,61.74,25.10,24
03,,,13.72,14.92,6.84,2.82,2.40,6.11,11.61,27.90,56.12,55.69,64.02,84.83,90.94,93.86,71.76,53.66,38.18,33.24,18.88,19.21,10.26,10.13,93.86,35.77,22
04,11.32,13.82,23.92,4.69,3.25,3.33,6.52,7.87,39.35,51.13,53.83,63.27,73.33,75.98,73.20,75.87,62.68,40.81,35.82,19.34,10.45,7.41,11.03,3.48,75.98,32.15,24
05,,,8.94,7.89,10.22,9.71,4.70,9.47,17.72,24.12,30.52,38.17,42.87,74.98,50.60,24.02,12.18,6.88,13.49,10.21,3.80,1.29,2.57,1.52,74.98,18.44,22
06,1.11,1.35,3.56,16.08,7.74,1.12,2.50,9.85,16.28,31.04,36.49,34.72,51.15,66.38,71.24,65.02,58.46,38.00,26.15,18.28,8.75,11.09,22.07,20.57,71.24,25.79,24
07,,,10.21,4.39,1.53,1.40,2.60,9.54,13.29,,,,,74.74,70.78,63.51,51.02,27.45,17.21,5.29,3.51,1.38,1.12,1.19,74.74,20.00,18
08,1.64,13.25,9.00,16.43,6.70,2.17,2.19,5.22,13.56,32.65,31.90,39.89,46.83,,48.79,53.69,45.34,30.10,13.52,3.75,2.14,1.35,1.02,1.09,53.69,18.35,23
09,,,4.96,8.88,11.87,10.23,5.60,11.24,22.71,29.36,37.67,37.36,38.26,36.85,25.21,26.97,25.22,19.27,10.32,4.83,12.16,10.06,10.40,14.76,38.26,18.82,22
10,12.24,16.83,10.92,17.11,17.74,10.39,3.56,11.67,24.76,35.41,36.18,43.07,39.14,40.15,42.04,50.38,49.67,35.07,13.25,4.34,3.93,2.71,2.18,3.31,50.38,21.91,24
11,,,2.98,1.96,2.83,1.10,2.00,8.63,24.04,33.40,40.55,38.99,38.08,43.68,36.49,28.07,32.05,32.35,11.14,8.47,10.32,4.60,5.39,1.81,43.68,18.58,22
12,2.99,3.23,5.72,1.85,1.25,1.92,2.41,13.91,28.30,37.81,41.91,38.79,64.78,59.22,57.89,60.84,56.71,49.79,27.79,20.20,15.49,12.25,5.66,4.79,64.78,25.64,24
13,,,20.78,20.71,17.82,9.96,2.39,10.72,22.02,33.89,41.87,60.39,66.40,68.63,62.68,46.59,35.78,31.73,16.20,2.41,1.40,1.21,.94,.91,68.63,26.15,22
14,21.62,28.09,31.68,30.21,28.81,14.44,3.76,17.82,29.07,42.45,56.64,63.90,69.71,73.82,31.59,16.94,19.28,18.44,4.79,8.52,3.49,6.86,1.98,1.28,73.82,26.04,24
15,,,.91,1.44,1.13,13.15,1.81,4.59,8.40,18.09,27.88,42.72,57.17,50.37,48.65,50.71,51.15,27.25,16.20,13.09,33.37,25.64,25.44,41.41,57.17,25.48,22
16,29.78,19.60,23.27,31.18,30.89,20.11,6.52,4.94,18.07,24.25,27.30,46.36,33.24,47.81,50.54,38.56,23.61,26.20,17.86,2.47,5.80,13.23,6.63,18.93,50.54,23.63,24
17,,,36.61,20.61,10.83,1.20,1.83,4.25,6.94,13.43,19.65,18.37,29.97,34.65,46.05,37.28,32.01,15.57,8.43,8.97,11.01,15.36,6.37,8.60,46.05,17.63,22
18,6.60,1.31,3.26,5.72,2.24,1.03,2.66,14.43,25.95,36.26,27.40,47.81,62.29,53.91,41.00,41.52,37.70,33.06,12.47,8.61,8.03,3.77,2.66,6.68,62.29,20.26,24
19,,,14.67,8.77,11.06,1.24,2.18,7.81,19.84,14.95,28.89,39.64,43.33,45.42,41.39,38.37,29.97,13.42,13.59,13.45,16.16,17.07,19.22,14.43,45.42,20.67,22
20,6.97,10.65,4.84,13.89,9.19,2.23,1.90,3.98,7.86,22.65,19.74,27.55,36.20,34.13,37.84,34.13,26.21,26.48,9.94,2.54,2.21,2.98,2.31,3.93,37.84,14.59,24
21,3.36,1.57,1.31,1.42,1.12,1.15,2.43,4.32,11.85,14.96,21.47,29.07,35.47,34.75,27.91,22.58,22.39,9.76,2.15,1.70,1.50,1.19,3.45,1.45,35.47,10.76,24
22,1.35,1.24,3.78,1.37,1.61,1.50,1.95,3.69,17.12,17.37,21.53,43.85,48.48,28.66,36.69,27.19,21.66,12.01,14.88,2.49,13.67,2.06,1.62,1.54,48.48,13.63,24
23,1.44,1.15,1.10,2.13,2.14,1.07,1.85,3.68,8.51,18.69,18.39,28.75,40.54,38.62,35.55,24.18,21.62,16.41,9.85,6.04,9.83,2.25,8.45,10.87,40.54,13.04,24
24,2.40,8.87,4.19,1.25,1.21,1.15,2.04,5.67,14.01,17.09,25.32,36.10,,,32.61,30.37,27.95,21.28,19.47,7.43,1.81,1.22,1.26,3.64,36.10,12.10,22
25,2.66,1.93,2.89,6.34,1.24,1.28,3.36,8.07,17.21,26.17,28.26,34.64,59.29,61.12,52.88,51.94,44.74,27.77,18.45,8.23,7.25,1.86,1.74,3.79,61.12,19.71,24
26,10.17,5.45,4.77,2.50,5.67,6.24,2.89,10.73,23.96,33.07,30.70,40.96,62.27,54.23,38.84,25.32,28.14,17.97,11.52,11.51,3.56,2.46,1.58,1.04,62.27,18.14,24
27,10.80,20.87,16.65,7.29,9.71,8.81,10.29,2.93,7.26,12.61,29.34,33.73,26.34,,,,,13.98,4.38,4.20,1.38,7.75,1.33,.87,33.73,11.52,20
28,,,,,,,,,,,23.79,30.55,37.86,50.96,,48.75,52.22,39.45,16.73,16.33,12.18,4.06,1.20,7.91,52.22,26.30,13
29,4.50,1.57,1.86,2.06,1.90,1.20,2.42,5.43,17.08,33.57,41.85,43.14,46.61,54.99,66.59,53.58,42.18,29.69,15.10,2.62,1.46,1.35,1.14,.98,66.59,19.70,24
30,1.15,2.01,1.43,6.46,8.32,2.62,4.53,16.14,25.93,37.32,31.15,46.52,49.13,45.23,46.65,48.72,46.39,35.95,24.90,5.85,4.71,8.66,2.35,1.33,49.13,20.97,24
Max,29.78,28.09,36.61,31.18,30.89,20.11,10.29,17.82,39.35,51.13,56.64,63.90,73.33,84.83,90.94,93.86,71.76,53.66,38.18,33.24,33.37,26.97,25.44,41.41,93.86,,
Avg,7.90,8.95,9.73,9.34,7.83,4.77,3.39,8.05,17.97,27.90,33.33,41.39,49.03,53.84,48.53,43.86,38.18,26.91,16.63,9.88,9.09,7.88,6.60,7.76,,20.87,
 Count,19,19,29,29,29,29,29,29,29,28,29,29,28,27,28,29,29,30,30,30,30,30,30,30,,,678
Parameter:,,,OZONO_ug,,8:18 PM,44201,,,,,,Monthly Report,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,.89,6.05,3.39,1.71,1.24,1.13,2.43,6.53,21.57,28.77,30.71,35.82,28.43,34.65,37.81,39.44,24.96,20.03,9.59,4.04,1.99,1.91,1.28,1.39,39.44,14.40,24
02,.85,.97,1.10,1.03,1.03,1.13,3.47,10.50,13.64,19.30,32.30,37.56,31.50,32.28,29.86,28.77,27.70,19.44,21.28,10.86,10.59,9.77,4.06,1.68,37.56,14.61,24
03,1.42,1.87,1.36,3.79,4.09,1.61,3.23,6.35,17.24,21.04,33.75,38.34,45.79,48.54,37.20,35.14,33.92,13.72,2.23,1.56,1.01,1.29,.94,.84,48.54,14.84,24
04,.98,1.08,.94,3.78,7.03,5.84,3.04,6.05,12.64,21.91,30.31,38.34,44.44,49.99,32.22,18.54,18.91,11.37,1.97,1.30,,,,,49.99,15.53,20
Max,1.42,6.05,3.39,3.79,7.03,5.84,3.47,10.50,21.57,28.77,33.75,38.34,45.79,49.99,37.81,39.44,33.92,20.03,21.28,10.86,10.59,9.77,4.06,1.68,49.99,,
Avg,1.03,2.49,1.69,2.57,3.34,2.42,3.04,7.35,16.27,22.75,31.76,37.51,37.54,41.36,34.27,30.47,26.37,16.14,8.76,4.44,4.53,4.32,2.09,1.30,,14.81,
 Count,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,,,92
Current Date:,,,OZONO_ug,,8:18 PM,44201,,,,,,Monthly Report,,2026,,,,,Units:,,,ug/m3,001,,Method:,
Site Name:,0,1,2,3,4,5,6,7,8,9,10,11,Hours,13,14,15,16,17,Avg Interval:,19,20,21,22,23,Summary
Day,,,,,,,,,,,,,,,,,,,,,,,,,Max,Avg,RDS
01,,,1.25,.85,.94,.96,2.20,3.34,14.24,32.90,47.21,48.61,46.96,39.87,38.81,32.84,34.16,25.75,25.39,31.93,33.23,19.41,7.98,7.29,48.61,22.55,22
02,14.58,13.44,4.58,6.42,1.82,1.14,1.80,5.87,7.65,16.44,26.20,42.23,39.08,38.17,37.94,38.62,37.18,29.94,15.82,3.11,8.17,3.46,1.02,1.28,42.23,16.50,24
03,,,.93,1.01,1.21,1.66,2.30,5.05,11.45,23.25,45.22,51.57,62.12,73.88,74.59,63.98,52.71,38.82,29.41,12.50,26.15,22.21,9.58,3.57,74.59,27.87,22
04,6.91,7.32,14.27,10.35,3.48,1.12,2.77,15.90,33.52,38.44,41.97,50.30,58.09,64.34,62.91,52.08,39.11,44.79,30.92,21.76,11.50,12.21,6.37,3.54,64.34,26.42,24
05,,,5.93,2.00,4.13,7.85,3.36,9.31,13.29,21.45,32.68,43.95,33.50,39.72,40.36,31.86,20.53,12.55,2.87,1.68,1.30,1.16,1.05,.96,43.95,15.07,22
06,.82,.70,1.25,8.57,10.18,.99,2.49,4.99,17.57,28.83,35.97,30.61,44.58,57.12,50.87,52.99,51.51,35.81,18.11,5.48,5.21,4.50,14.89,12.80,57.12,20.70,24
07,,,6.88,2.84,1.88,1.25,2.52,7.83,14.23,28.80,27.99,33.90,60.53,69.88,48.94,37.91,29.15,18.55,8.71,6.02,1.67,.83,.83,1.27,69.88,18.75,22
08,1.38,6.24,11.71,17.87,10.77,2.61,2.89,4.20,14.86,31.19,34.71,38.87,38.67,39.15,31.56,41.88,36.87,29.02,23.72,10.32,2.37,.93,1.32,.62,41.88,18.07,24
09,,,9.59,13.50,7.62,3.65,3.67,7.22,17.00,23.74,30.65,39.36,28.27,30.15,12.01,22.15,19.72,11.93,7.73,10.94,12.75,6.21,4.89,10.40,39.36,15.14,22
10,7.59,3.38,5.27,12.53,9.24,3.18,2.81,5.97,23.39,,35.00,34.86,32.40,29.57,35.67,44.22,38.33,30.86,13.85,5.86,3.04,1.33,1.95,1.20,44.22,16.59,23
11,,,1.09,.87,.86,1.04,2.14,7.64,18.33,27.96,32.27,34.21,32.64,34.08,33.54,20.49,24.30,27.77,8.79,3.68,2.57,3.77,3.53,1.26,34.21,14.67,22
